date,Afluente_SN,a,b,Temp_C,Qobs_m3s,P_mm,PET_mm
1959/04/2,0,,,18.46,0.269,0.000,3.252
1959/04/3,0,,,18.46,0.263,0.000,3.252
1959/04/4,0,,,18.46,0.258,0.000,3.252
1959/04/5,0,,,18.46,0.257,1.800,3.252
1959/04/6,1.8,,,18.46,0.252,0.000,3.252
1959/04/7,0,,,18.46,0.247,0.000,3.252
1959/04/8,0,,,18.46,0.242,0.000,3.252
1959/04/9,0,,,18.46,0.239,1.200,3.252
1959/04/10,1.2,,,18.46,0.235,0.000,3.252
1959/04/11,0,,,18.46,0.230,0.000,3.252
1959/04/12,0,,,18.46,0.249,16.500,3.252
1959/04/13,16.5,,,18.46,0.244,0.000,3.252
1959/04/14,0,,,18.46,0.267,11.500,3.252
1959/04/15,11.5,,,18.46,0.269,2.300,3.252
1959/04/16,2.3,,,18.46,0.276,3.800,3.252
1959/04/17,3.8,,,18.46,0.301,9.000,3.252
1959/04/18,9,,,18.46,0.295,0.000,3.252
1959/04/19,0,,,18.46,0.289,0.000,3.252
1959/04/20,0,,,18.46,0.283,0.000,3.252
1959/04/21,0,,,18.46,0.283,1.800,3.252
1959/04/22,1.8,,,18.46,0.281,1.200,3.252
1959/04/23,1.2,,,18.46,0.294,7.000,3.252
1959/04/24,7,,,18.46,0.307,5.700,3.252
1959/04/25,5.7,,,18.46,1.097,22.800,3.252
1959/04/26,22.8,,,18.46,0.377,3.500,3.252
1959/04/27,3.5,,,18.46,0.370,0.000,3.252
1959/04/28,0,,,18.46,0.362,0.000,3.252
1959/04/29,0,,,18.46,0.369,3.000,3.252
1959/04/30,3,,,18.46,0.401,8.500,3.252
1959/05/1,8.5,,,18.46,4.468,28.500,3.252
1959/05/2,28.5,,,18.46,4.583,19.000,3.252
1959/05/3,19,,,18.46,9.317,27.700,3.252
1959/05/4,27.7,,,18.46,1.884,9.000,3.252
1959/05/5,9,,,18.46,3.390,12.200,3.252
1959/05/6,12.2,,,18.46,0.710,5.300,3.252
1959/05/7,5.3,,,18.46,0.752,6.000,3.252
1959/05/8,6,,,18.46,2.557,11.000,3.252
1959/05/9,11,,,18.46,4.232,14.500,3.252
1959/05/10,14.5,,,18.46,0.832,0.000,3.252
1959/05/11,0,,,18.46,0.816,0.000,3.252
1959/05/12,0,,,18.46,0.799,0.000,3.252
1959/05/13,0,,,18.46,0.783,0.000,3.252
1959/05/14,0,,,18.46,0.768,0.000,3.252
1959/05/15,0,,,18.46,0.758,0.800,3.252
1959/05/16,0.8,,,18.46,0.742,0.000,3.252
1959/05/17,0,,,18.46,0.739,2.000,3.252
1959/05/18,2,,,18.46,0.741,3.200,3.252
1959/05/19,3.2,,,18.46,0.727,0.000,3.252
1959/05/20,0,,,18.46,0.716,0.700,3.252
1959/05/21,0.7,,,18.46,0.707,1.200,3.252
1959/05/22,1.2,,,18.46,0.721,6.600,3.252
1959/05/23,6.6,,,18.46,0.710,0.800,3.252
1959/05/24,0.8,,,18.46,0.696,0.000,3.252
1959/05/25,0,,,18.46,0.682,0.000,3.252
1959/05/26,0,,,18.46,0.669,0.000,3.252
1959/05/27,0,,,18.46,0.693,11.200,3.252
1959/05/28,11.2,,,18.46,0.694,3.500,3.252
1959/05/29,3.5,,,18.46,0.685,1.200,3.252
1959/05/30,1.2,,,18.46,0.671,0.000,3.252
1959/05/31,0,,,18.46,5.495,43.800,3.252
1959/06/1,43.8,,,18.46,0.727,2.200,3.252
1959/06/2,2.2,,,18.46,0.745,4.000,3.252
1959/06/3,4,,,18.46,0.735,0.700,3.252
1959/06/4,0.7,,,18.46,0.721,0.000,3.252
1959/06/5,0,,,18.46,7.900,30.300,3.252
1959/06/6,30.3,,,18.46,0.819,7.000,3.252
1959/06/7,7,,,18.46,5.437,17.500,3.252
1959/06/8,17.5,,,18.46,0.850,0.000,3.252
1959/06/9,0,,,18.46,0.833,0.000,3.252
1959/06/10,0,,,18.46,0.816,0.000,3.252
1959/06/11,0,,,18.46,0.830,4.000,3.252
1959/06/12,4,,,18.46,10.188,34.000,3.252
1959/06/13,34,,,18.46,0.875,1.500,3.252
1959/06/14,1.5,,,18.46,0.857,0.000,3.252
1959/06/15,0,,,18.46,0.845,0.500,3.252
1959/06/16,0.5,,,18.46,0.840,1.500,3.252
1959/06/17,1.5,,,18.46,0.823,0.000,3.252
1959/06/18,0,,,18.46,11.611,39.800,3.252
1959/06/19,39.8,,,18.46,0.914,6.000,3.252
1959/06/20,6,,,18.46,2.229,9.200,3.252
1959/06/21,9.2,,,18.46,0.951,1.000,3.252
1959/06/22,1,,,18.46,0.932,0.000,3.252
1959/06/23,0,,,18.46,0.913,0.000,3.252
1959/06/24,0,,,18.46,0.895,0.000,3.252
1959/06/25,0,,,18.46,0.877,0.000,3.252
1959/06/26,0,,,18.46,0.859,0.000,3.252
1959/06/27,0,,,18.46,0.861,3.000,3.252
1959/06/28,3,,,18.46,0.891,7.800,3.252
1959/06/29,7.8,,,18.46,0.907,5.400,3.252
1959/06/30,5.4,,,18.46,0.889,0.000,3.252
1959/07/1,0,,,18.46,0.871,0.000,3.252
1959/07/2,0,,,18.46,0.854,0.000,3.252
1959/07/3,0,,,18.46,0.836,0.000,3.252
1959/07/4,0,,,18.46,0.820,0.000,3.252
1959/07/5,0,,,18.46,0.831,6.600,3.252
1959/07/6,6.6,,,18.46,0.817,0.500,3.252
1959/07/7,0.5,,,18.46,0.805,1.000,3.252
1959/07/8,1,,,18.46,0.793,1.000,3.252
1959/07/9,1,,,18.46,0.798,5.500,3.252
1959/07/10,5.5,,,18.46,0.841,15.000,3.252
1959/07/11,15,,,18.46,0.835,2.000,3.252
1959/07/12,2,,,18.46,0.850,6.300,3.252
1959/07/13,6.3,,,18.46,1.568,15.000,3.252
1959/07/14,15,,,18.46,1.107,10.800,3.252
1959/07/15,10.8,,,18.46,0.931,1.000,3.252
1959/07/16,1,,,18.46,0.913,0.000,3.252
1959/07/17,0,,,18.46,0.896,0.300,3.252
1959/07/18,0.3,,,18.46,0.878,0.000,3.252
1959/07/19,0,,,18.46,0.866,1.000,3.252
1959/07/20,1,,,18.46,0.851,0.500,3.252
1959/07/21,0.5,,,18.46,0.834,0.000,3.252
1959/07/22,0,,,18.46,0.817,0.000,3.252
1959/07/23,0,,,18.46,0.809,2.100,3.252
1959/07/24,2.1,,,18.46,0.794,0.500,3.252
1959/07/25,0.5,,,18.46,0.779,0.000,3.252
1959/07/26,0,,,18.46,0.771,2.500,3.252
1959/07/27,2.5,,,18.46,0.789,10.800,3.252
1959/07/28,10.8,,,18.46,0.781,2.000,3.252
1959/07/29,2,,,18.46,0.765,0.000,3.252
1959/07/30,0,,,18.46,0.764,4.000,3.252
1959/07/31,4,,,18.46,0.759,3.100,3.252
1959/08/1,3.1,,,18.46,0.744,0.000,3.252
1959/08/2,0,,,18.46,3.567,37.000,3.252
1959/08/3,37,,,18.46,0.887,9.000,3.252
1959/08/4,9,,,18.46,4.392,18.000,3.252
1959/08/5,18,,,18.46,0.878,0.700,3.252
1959/08/6,0.7,,,18.46,0.860,0.000,3.252
1959/08/7,0,,,18.46,0.843,0.000,3.252
1959/08/8,0,,,18.46,0.829,0.500,3.252
1959/08/9,0.5,,,18.46,0.813,0.000,3.252
1959/08/10,0,,,18.46,0.798,0.300,3.252
1959/08/11,0.3,,,18.46,0.786,0.700,3.252
1959/08/12,0.7,,,18.46,0.776,1.000,3.252
1959/08/13,1,,,18.46,0.770,2.000,3.252
1959/08/14,2,,,18.46,0.754,0.000,3.252
1959/08/15,0,,,18.46,0.739,0.000,3.252
1959/08/16,0,,,18.46,0.755,7.700,3.252
1959/08/17,7.7,,,18.46,0.768,6.500,3.252
1959/08/18,6.5,,,18.46,0.753,0.000,3.252
1959/08/19,0,,,18.46,0.737,0.000,3.252
1959/08/20,0,,,18.46,0.723,0.000,3.252
1959/08/21,0,,,18.46,0.708,0.000,3.252
1959/08/22,0,,,18.46,0.707,4.000,3.252
1959/08/23,4,,,18.46,0.719,7.500,3.252
1959/08/24,7.5,,,18.46,0.723,4.800,3.252
1959/08/25,4.8,,,18.46,1.990,22.200,3.252
1959/08/26,22.2,,,18.46,0.944,11.100,3.252
1959/08/27,11.1,,,18.46,5.069,22.500,3.252
1959/08/28,22.5,,,18.46,0.874,2.700,3.252
1959/08/29,2.7,,,18.46,0.857,0.000,3.252
1959/08/30,0,,,18.46,1.956,11.800,3.252
1959/08/31,11.8,,,18.46,2.732,13.000,3.252
1959/09/1,13,,,18.46,0.931,0.000,3.252
1959/09/2,0,,,18.46,0.913,0.000,3.252
1959/09/3,0,,,18.46,0.895,0.000,3.252
1959/09/4,0,,,18.46,8.360,32.500,3.252
1959/09/5,32.5,,,18.46,0.927,0.500,3.252
1959/09/6,0.5,,,18.46,0.908,0.000,3.252
1959/09/7,0,,,18.46,0.926,4.500,3.252
1959/09/8,4.5,,,18.46,1.115,8.700,3.252
1959/09/9,8.7,,,18.46,9.890,30.800,3.252
1959/09/10,30.8,,,18.46,14.918,35.000,3.252
1959/09/11,35,,,18.46,2.279,8.000,3.252
1959/09/12,8,,,18.46,1.145,6.000,3.252
1959/09/13,6,,,18.46,3.002,10.000,3.252
1959/09/14,10,,,18.46,1.182,2.000,3.252
1959/09/15,2,,,18.46,1.199,4.300,3.252
1959/09/16,4.3,,,18.46,4.173,13.800,3.252
1959/09/17,13.8,,,18.46,1.276,6.700,3.252
1959/09/18,6.7,,,18.46,1.311,6.800,3.252
1959/09/19,6.8,,,18.46,1.285,0.000,3.252
1959/09/20,0,,,18.46,1.266,0.800,3.252
1959/09/21,0.8,,,18.46,1.248,1.000,3.252
1959/09/22,1,,,18.46,1.230,1.000,3.252
1959/09/23,1,,,18.46,1.206,0.000,3.252
1959/09/24,0,,,18.46,1.182,0.000,3.252
1959/09/25,0,,,18.46,1.167,1.500,3.252
1959/09/26,1.5,,,18.46,1.165,4.000,3.252
1959/09/27,4,,,18.46,1.149,1.200,3.252
1959/09/28,1.2,,,18.46,1.146,4.000,3.252
1959/09/29,4,,,18.46,1.127,0.800,3.252
1959/09/30,0.8,,,18.46,3.045,21.200,3.252
1959/10/1,21.2,,,18.46,1.197,7.800,3.252
1959/10/2,7.8,,,18.46,1.187,2.000,3.252
1959/10/3,2,,,18.46,1.177,2.100,3.252
1959/10/4,2.1,,,18.46,1.160,1.000,3.252
1959/10/5,1,,,18.46,2.403,15.200,3.252
1959/10/6,15.2,,,18.46,1.184,1.000,3.252
1959/10/7,1,,,18.46,1.171,1.700,3.252
1959/10/8,1.7,,,18.46,1.147,0.000,3.252
1959/10/9,0,,,18.46,1.130,1.000,3.252
1959/10/10,1,,,18.46,1.111,0.700,3.252
1959/10/11,0.7,,,18.46,4.065,24.700,3.252
1959/10/12,24.7,,,18.46,1.369,9.500,3.252
1959/10/13,9.5,,,18.46,2.837,13.000,3.252
1959/10/14,13,,,18.46,1.214,0.500,3.252
1959/10/15,0.5,,,18.46,1.745,10.000,3.252
1959/10/16,10,,,18.46,1.229,0.000,3.252
1959/10/17,0,,,18.46,1.205,0.000,3.252
1959/10/18,0,,,18.46,1.231,7.500,3.252
1959/10/19,7.5,,,18.46,14.237,47.600,3.252
1959/10/20,47.6,,,18.46,1.305,5.500,3.252
1959/10/21,5.5,,,18.46,1.299,2.000,3.252
1959/10/22,2,,,18.46,3.485,11.000,3.252
1959/10/23,11,,,18.46,2.170,8.300,3.252
1959/10/24,8.3,,,18.46,13.704,32.800,3.252
1959/10/25,32.8,,,18.46,1.432,4.500,3.252
1959/10/26,4.5,,,18.46,1.424,2.000,3.252
1959/10/27,2,,,18.46,1.418,2.300,3.252
1959/10/28,2.3,,,18.46,1.394,0.500,3.252
1959/10/29,0.5,,,18.46,1.413,5.500,3.252
1959/10/30,5.5,,,18.46,1.417,4.000,3.252
1959/10/31,4,,,18.46,1.441,6.500,3.252
1959/11/1,6.5,,,18.46,1.447,4.500,3.252
1959/11/2,4.5,,,18.46,1.418,0.000,3.252
1959/11/3,0,,,18.46,1.390,0.000,3.252
1959/11/4,0,,,18.46,1.362,0.000,3.252
1959/11/5,0,,,18.46,1.335,0.000,3.252
1959/11/6,0,,,18.46,1.308,0.000,3.252
1959/11/7,0,,,18.46,1.295,2.500,3.252
1959/11/8,2.5,,,18.46,1.269,0.000,3.252
1959/11/9,0,,,18.46,2.638,19.400,3.252
1959/11/10,19.4,,,18.46,1.304,3.500,3.252
1959/11/11,3.5,,,18.46,1.291,2.000,3.252
1959/11/12,2,,,18.46,3.748,19.200,3.252
1959/11/13,19.2,,,18.46,1.328,3.500,3.252
1959/11/14,3.5,,,18.46,1.347,6.500,3.252
1959/11/15,6.5,,,18.46,8.592,29.500,3.252
1959/11/16,29.5,,,18.46,1.504,7.200,3.252
1959/11/17,7.2,,,18.46,2.053,8.500,3.252
1959/11/18,8.5,,,18.46,16.942,42.000,3.252
1959/11/19,42,,,18.46,2.366,7.300,3.252
1959/11/20,7.3,,,18.46,1.534,3.500,3.252
1959/11/21,3.5,,,18.46,1.503,0.000,3.252
1959/11/22,0,,,18.46,1.473,0.000,3.252
1959/11/23,0,,,18.46,1.443,0.000,3.252
1959/11/24,0,,,18.46,1.431,2.000,3.252
1959/11/25,2,,,18.46,1.402,0.000,3.252
1959/11/26,0,,,18.46,1.374,0.000,3.252
1959/11/27,0,,,18.46,1.347,0.000,3.252
1959/11/28,0,,,18.46,1.324,0.700,3.252
1959/11/29,0.7,,,18.46,1.298,0.000,3.252
1959/11/30,0,,,18.46,1.272,0.000,3.252
1959/12/1,0,,,18.46,1.246,0.000,3.252
1959/12/2,0,,,18.46,1.221,0.000,3.252
1959/12/3,0,,,18.46,1.204,1.800,3.252
1959/12/4,1.8,,,18.46,2.090,20.200,3.252
1959/12/5,20.2,,,18.46,1.220,0.000,3.252
1959/12/6,0,,,18.46,1.195,0.000,3.252
1959/12/7,0,,,18.46,1.171,0.000,3.252
1959/12/8,0,,,18.46,1.148,0.000,3.252
1959/12/9,0,,,18.46,1.125,0.000,3.252
1959/12/10,0,,,18.46,1.103,0.000,3.252
1959/12/11,0,,,18.46,1.106,7.000,3.252
1959/12/12,7,,,18.46,1.085,0.500,3.252
1959/12/13,0.5,,,18.46,1.064,0.000,3.252
1959/12/14,0,,,18.46,1.042,0.000,3.252
1959/12/15,0,,,18.46,1.022,0.000,3.252
1959/12/16,0,,,18.46,1.003,0.700,3.252
1959/12/17,0.7,,,18.46,0.983,0.000,3.252
1959/12/18,0,,,18.46,0.963,0.000,3.252
1959/12/19,0,,,18.46,0.944,0.000,3.252
1959/12/20,0,,,18.46,0.925,0.000,3.252
1959/12/21,0,,,18.46,0.907,0.000,3.252
1959/12/22,0,,,18.46,0.907,11.000,3.252
1959/12/23,11,,,18.46,0.890,0.500,3.252
1959/12/24,0.5,,,18.46,0.872,0.000,3.252
1959/12/25,0,,,18.46,0.855,0.000,3.252
1959/12/26,0,,,18.46,0.837,0.000,3.252
1959/12/27,0,,,18.46,0.821,0.000,3.252
1959/12/28,0,,,18.46,0.807,1.800,3.252
1959/12/29,1.8,,,18.46,0.812,14.200,3.252
1959/12/30,14.2,,,18.46,0.803,2.700,3.252
1959/12/31,2.7,,,18.46,0.788,0.300,3.252
1960/01/1,0.3,,,18.46,0.801,12.290,3.252
1960/01/2,12.29,,,18.46,0.832,14.100,3.252
1960/01/3,14.1,,,18.46,0.816,0.000,3.252
1960/01/4,0,,,18.46,0.799,0.000,3.252
1960/01/5,0,,,18.46,0.810,7.200,3.252
1960/01/6,7.2,,,18.46,2.224,22.000,3.252
1960/01/7,22,,,18.46,0.848,1.000,3.252
1960/01/8,1,,,18.46,0.835,0.700,3.252
1960/01/9,0.7,,,18.46,0.821,0.500,3.252
1960/01/10,0.5,,,18.46,0.804,0.000,3.252
1960/01/11,0,,,18.46,0.788,0.000,3.252
1960/01/12,0,,,18.46,0.772,0.000,3.252
1960/01/13,0,,,18.46,0.812,14.000,3.252
1960/01/14,14,,,18.46,0.809,2.500,3.252
1960/01/15,2.5,,,18.46,0.793,0.000,3.252
1960/01/16,0,,,18.46,0.777,0.000,3.252
1960/01/17,0,,,18.46,0.761,0.000,3.252
1960/01/18,0,,,18.46,0.746,0.000,3.252
1960/01/19,0,,,18.46,0.731,0.000,3.252
1960/01/20,0,,,18.46,0.716,0.000,3.252
1960/01/21,0,,,18.46,0.705,1.000,3.252
1960/01/22,1,,,18.46,0.691,0.000,3.252
1960/01/23,0,,,18.46,0.677,0.000,3.252
1960/01/24,0,,,18.46,0.664,0.000,3.252
1960/01/25,0,,,18.46,0.650,0.000,3.252
1960/01/26,0,,,18.46,0.637,0.000,3.252
1960/01/27,0,,,18.46,0.625,0.000,3.252
1960/01/28,0,,,18.46,0.612,0.000,3.252
1960/01/29,0,,,18.46,0.602,1.200,3.252
1960/01/30,1.2,,,18.46,0.597,5.301,3.252
1960/01/31,5.301,,,18.46,0.585,0.000,3.252
1960/02/1,0,,,18.46,0.573,0.000,3.252
1960/02/2,0,,,18.46,0.599,28.000,3.252
1960/02/3,28,,,18.46,0.587,0.000,3.252
1960/02/4,0,,,18.46,0.575,0.000,3.252
1960/02/5,0,,,18.46,0.564,0.000,3.252
1960/02/6,0,,,18.46,0.552,0.000,3.252
1960/02/7,0,,,18.46,0.556,5.199,3.252
1960/02/8,5.199,,,18.46,0.545,0.000,3.252
1960/02/9,0,,,18.46,0.541,2.700,3.252
1960/02/10,2.7,,,18.46,0.530,0.000,3.252
1960/02/11,0,,,18.46,0.520,0.000,3.252
1960/02/12,0,,,18.46,0.515,2.700,3.252
1960/02/13,2.7,,,18.46,0.543,16.300,3.252
1960/02/14,16.3,,,18.46,0.538,1.800,3.252
1960/02/15,1.8,,,18.46,0.552,7.000,3.252
1960/02/16,7,,,18.46,0.551,2.500,3.252
1960/02/17,2.5,,,18.46,0.540,0.000,3.252
1960/02/18,0,,,18.46,0.532,0.800,3.252
1960/02/19,0.8,,,18.46,0.526,1.300,3.252
1960/02/20,1.3,,,18.46,0.515,0.000,3.252
1960/02/21,0,,,18.46,0.505,0.000,3.252
1960/02/22,0,,,18.46,0.495,0.000,3.252
1960/02/23,0,,,18.46,0.485,0.000,3.252
1960/02/24,0,,,18.46,0.475,0.000,3.252
1960/02/25,0,,,18.46,0.466,0.000,3.252
1960/02/26,0,,,18.46,0.456,0.000,3.252
1960/02/27,0,,,18.46,0.447,0.000,3.252
1960/02/28,0,,,18.46,0.438,0.000,3.252
1960/02/29,0,,,18.46,0.429,0.000,3.252
1960/03/1,0,,,18.46,0.421,0.000,3.252
1960/03/2,0,,,18.46,0.412,0.000,3.252
1960/03/3,0,,,18.46,0.404,0.000,3.252
1960/03/4,0,,,18.46,0.396,0.000,3.252
1960/03/5,0,,,18.46,0.388,0.000,3.252
1960/03/6,0,,,18.46,0.380,0.000,3.252
1960/03/7,0,,,18.46,0.375,4.300,3.252
1960/03/8,4.3,,,18.46,0.369,1.500,3.252
1960/03/9,1.5,,,18.46,0.379,22.500,3.252
1960/03/10,22.5,,,18.46,0.431,24.500,3.252
1960/03/11,24.5,,,18.46,1.850,19.200,3.252
1960/03/12,19.2,,,18.46,0.482,0.800,3.252
1960/03/13,0.8,,,18.46,0.489,2.800,3.252
1960/03/14,2.8,,,18.46,0.479,0.000,3.252
1960/03/15,0,,,18.46,0.470,0.000,3.252
1960/03/16,0,,,18.46,0.460,0.000,3.252
1960/03/17,0,,,18.46,0.451,0.000,3.252
1960/03/18,0,,,18.46,0.600,15.800,3.252
1960/03/19,15.8,,,18.46,0.496,0.000,3.252
1960/03/20,0,,,18.46,0.486,0.000,3.252
1960/03/21,0,,,18.46,7.578,44.000,3.252
1960/03/22,44,,,18.46,3.221,12.500,3.252
1960/03/23,12.5,,,18.46,1.912,9.500,3.252
1960/03/24,9.5,,,18.46,5.646,17.500,3.252
1960/03/25,17.5,,,18.46,0.685,0.000,3.252
1960/03/26,0,,,18.46,0.671,0.000,3.252
1960/03/27,0,,,18.46,0.683,3.000,3.252
1960/03/28,3,,,18.46,0.669,0.000,3.252
1960/03/29,0,,,18.46,0.708,7.000,3.252
1960/03/30,7,,,18.46,0.694,0.000,3.252
1960/03/31,0,,,18.46,0.680,0.000,3.252
1960/04/1,0,,,18.46,0.667,0.000,3.252
1960/04/2,0,,,18.46,2.782,17.600,3.252
1960/04/3,17.6,,,18.46,0.711,1.000,3.252
1960/04/4,1,,,18.46,0.700,0.500,3.252
1960/04/5,0.5,,,18.46,0.686,0.000,3.252
1960/04/6,0,,,18.46,0.713,7.000,3.252
1960/04/7,7,,,18.46,0.723,4.000,3.252
1960/04/8,4,,,18.46,0.756,8.000,3.252
1960/04/9,8,,,18.46,0.773,5.000,3.252
1960/04/10,5,,,18.46,0.788,5.000,3.252
1960/04/11,5,,,18.46,0.785,2.000,3.252
1960/04/12,2,,,18.46,0.772,0.500,3.252
1960/04/13,0.5,,,18.46,3.560,21.500,3.252
1960/04/14,21.5,,,18.46,7.587,27.400,3.252
1960/04/15,27.4,,,18.46,3.652,13.100,3.252
1960/04/16,13.1,,,18.46,0.915,1.800,3.252
1960/04/17,1.8,,,18.46,12.609,34.000,3.252
1960/04/18,34,,,18.46,3.811,11.500,3.252
1960/04/19,11.5,,,18.46,1.018,3.200,3.252
1960/04/20,3.2,,,18.46,12.216,29.600,3.252
1960/04/21,29.6,,,18.46,1.041,0.000,3.252
1960/04/22,0,,,18.46,19.603,43.690,3.252
1960/04/23,43.69,,,18.46,28.890,53.500,3.252
1960/04/24,53.5,,,18.46,1.123,1.500,3.252
1960/04/25,1.5,,,18.46,1.101,0.000,3.252
1960/04/26,0,,,18.46,1.079,0.000,3.252
1960/04/27,0,,,18.46,1.057,0.000,3.252
1960/04/28,0,,,18.46,1.073,4.000,3.252
1960/04/29,4,,,18.46,1.051,0.000,3.252
1960/04/30,0,,,18.46,1.064,4.100,3.252
1960/05/1,4.1,,,18.46,1.605,9.400,3.252
1960/05/2,9.4,,,18.46,4.296,15.800,3.252
1960/05/3,15.8,,,18.46,4.519,15.100,3.252
1960/05/4,15.1,,,18.46,1.167,0.000,3.252
1960/05/5,0,,,18.46,1.156,1.500,3.252
1960/05/6,1.5,,,18.46,1.165,4.000,3.252
1960/05/7,4,,,18.46,1.158,2.200,3.252
1960/05/8,2.2,,,18.46,1.161,3.500,3.252
1960/05/9,3.5,,,18.46,1.156,2.600,3.252
1960/05/10,2.6,,,18.46,1.133,0.000,3.252
1960/05/11,0,,,18.46,1.119,1.400,3.252
1960/05/12,1.4,,,18.46,1.103,1.000,3.252
1960/05/13,1,,,18.46,1.125,8.000,3.252
1960/05/14,8,,,18.46,1.103,0.000,3.252
1960/05/15,0,,,18.46,1.081,0.000,3.252
1960/05/16,0,,,18.46,1.065,1.100,3.252
1960/05/17,1.1,,,18.46,1.044,0.000,3.252
1960/05/18,0,,,18.46,1.035,2.800,3.252
1960/05/19,2.8,,,18.46,1.021,1.500,3.252
1960/05/20,1.5,,,18.46,1.022,5.200,3.252
1960/05/21,5.2,,,18.46,1.006,1.000,3.252
1960/05/22,1,,,18.46,0.986,0.000,3.252
1960/05/23,0,,,18.46,0.983,4.500,3.252
1960/05/24,4.5,,,18.46,1.004,10.600,3.252
1960/05/25,10.6,,,18.46,1.010,5.800,3.252
1960/05/26,5.8,,,18.46,0.990,0.000,3.252
1960/05/27,0,,,18.46,0.997,6.200,3.252
1960/05/28,6.2,,,18.46,1.005,6.000,3.252
1960/05/29,6,,,18.46,1.028,8.800,3.252
1960/05/30,8.8,,,18.46,1.007,0.000,3.252
1960/05/31,0,,,18.46,1.003,3.100,3.252
1960/06/1,3.1,,,18.46,0.983,0.000,3.252
1960/06/2,0,,,18.46,0.963,0.000,3.252
1960/06/3,0,,,18.46,0.944,0.000,3.252
1960/06/4,0,,,18.46,0.925,0.000,3.252
1960/06/5,0,,,18.46,0.924,5.000,3.252
1960/06/6,5,,,18.46,0.951,12.500,3.252
1960/06/7,12.5,,,18.46,0.973,8.900,3.252
1960/06/8,8.9,,,18.46,4.443,26.000,3.252
1960/06/9,26,,,18.46,1.027,4.000,3.252
1960/06/10,4,,,18.46,1.017,1.500,3.252
1960/06/11,1.5,,,18.46,1.924,12.000,3.252
1960/06/12,12,,,18.46,1.040,0.000,3.252
1960/06/13,0,,,18.46,1.034,2.200,3.252
1960/06/14,2.2,,,18.46,1.076,9.600,3.252
1960/06/15,9.6,,,18.46,1.110,8.000,3.252
1960/06/16,8,,,18.46,3.688,16.300,3.252
1960/06/17,16.3,,,18.46,1.192,7.899,3.252
1960/06/18,7.899,,,18.46,5.188,18.000,3.252
1960/06/19,18,,,18.46,3.936,13.400,3.252
1960/06/20,13.4,,,18.46,1.246,0.000,3.252
1960/06/21,0,,,18.46,1.221,0.000,3.252
1960/06/22,0,,,18.46,1.197,0.000,3.252
1960/06/23,0,,,18.46,1.231,7.900,3.252
1960/06/24,7.9,,,18.46,1.206,0.000,3.252
1960/06/25,0,,,18.46,1.182,0.000,3.252
1960/06/26,0,,,18.46,1.203,7.000,3.252
1960/06/27,7,,,18.46,1.202,3.500,3.252
1960/06/28,3.5,,,18.46,1.178,0.000,3.252
1960/06/29,0,,,18.46,1.154,0.000,3.252
1960/06/30,0,,,18.46,1.131,0.000,3.252
1960/07/1,0,,,18.46,1.109,0.000,3.252
1960/07/2,0,,,18.46,1.086,0.000,3.252
1960/07/3,0,,,18.46,2.240,20.200,3.252
1960/07/4,20.2,,,18.46,1.882,13.000,3.252
1960/07/5,13,,,18.46,1.173,3.800,3.252
1960/07/6,3.8,,,18.46,1.150,0.000,3.252
1960/07/7,0,,,18.46,11.305,43.400,3.252
1960/07/8,43.4,,,18.46,2.823,9.500,3.252
1960/07/9,9.5,,,18.46,2.157,8.300,3.252
1960/07/10,8.3,,,18.46,1.262,1.700,3.252
1960/07/11,1.7,,,18.46,1.258,2.300,3.252
1960/07/12,2.3,,,18.46,1.293,7.000,3.252
1960/07/13,7,,,18.46,1.923,9.000,3.252
1960/07/14,9,,,18.46,12.938,34.800,3.252
1960/07/15,34.8,,,18.46,2.616,8.500,3.252
1960/07/16,8.5,,,18.46,4.672,12.790,3.252
1960/07/17,12.79,,,18.46,1.414,0.000,3.252
1960/07/18,0,,,18.46,1.385,0.000,3.252
1960/07/19,0,,,18.46,1.358,0.000,3.252
1960/07/20,0,,,18.46,1.344,1.600,3.252
1960/07/21,1.6,,,18.46,1.317,0.000,3.252
1960/07/22,0,,,18.46,1.319,4.000,3.252
1960/07/23,4,,,18.46,1.292,0.000,3.252
1960/07/24,0,,,18.46,1.289,3.500,3.252
1960/07/25,3.5,,,18.46,1.266,0.500,3.252
1960/07/26,0.5,,,18.46,1.241,0.000,3.252
1960/07/27,0,,,18.46,1.216,0.000,3.252
1960/07/28,0,,,18.46,1.192,0.000,3.252
1960/07/29,0,,,18.46,1.168,0.000,3.252
1960/07/30,0,,,18.46,1.151,1.600,3.252
1960/07/31,1.6,,,18.46,1.128,0.000,3.252
1960/08/1,0,,,18.46,1.106,0.000,3.252
1960/08/2,0,,,18.46,1.100,4.800,3.252
1960/08/3,4.8,,,18.46,1.085,2.000,3.252
1960/08/4,2,,,18.46,1.064,0.000,3.252
1960/08/5,0,,,18.46,1.042,0.000,3.252
1960/08/6,0,,,18.46,1.022,0.000,3.252
1960/08/7,0,,,18.46,1.001,0.000,3.252
1960/08/8,0,,,18.46,0.981,0.000,3.252
1960/08/9,0,,,18.46,0.961,0.000,3.252
1960/08/10,0,,,18.46,0.954,6.000,3.252
1960/08/11,6,,,18.46,2.484,40.000,3.252
1960/08/12,40,,,18.46,6.328,25.000,3.252
1960/08/13,25,,,18.46,1.075,6.000,3.252
1960/08/14,6,,,18.46,1.053,0.000,3.252
1960/08/15,0,,,18.46,1.304,8.800,3.252
