date,Q_sim_m3s,Q_obs_m3s,P_mm
1957-05-10,2.7635056926531028,1.022,8.0
1957-05-11,9.510587233538022,6.112,27.5
1957-05-12,26.593296549406045,22.92,58.8
1957-05-13,7.742307581126026,1.093,0.5
1957-05-14,3.0115013580923016,1.071,0.0
1957-05-15,7.857178864688028,10.276,23.5
1957-05-16,6.869808011953918,4.417,12.0
1957-05-17,3.2688489785670205,1.133,0.0
1957-05-18,2.470161779860703,1.11,0.0
1957-05-19,6.919541509952423,7.641,21.2
1957-05-20,5.971971415846761,2.794,9.8
1957-05-21,3.1634585193767677,1.172,0.2
1957-05-22,2.573449578606931,1.148,0.0
1957-05-23,2.5103191363049664,1.134,1.0
1957-05-24,4.073907243157235,2.375,11.2
1957-05-25,4.265717113016312,1.216,7.8
1957-05-26,13.35660276884663,12.132,34.5
1957-05-27,22.669171940454227,21.878,46.5
1957-05-28,21.049103940976718,19.825,37.0
1957-05-29,8.987453232204247,2.146,6.8
1957-05-30,7.175402901374028,4.862,12.0
1957-05-31,5.012414611167967,1.437,5.3
1957-06-01,3.3092411838692577,1.408,0.0
1957-06-02,3.138837583716526,1.385,0.5
1957-06-03,5.325921359844901,4.235,13.5
1957-06-04,3.71590881331892,1.404,1.2
1957-06-05,3.249246535739383,1.378,0.2
1957-06-06,3.1935693529631957,1.37,2.5
1957-06-07,3.1791116698177455,1.349,0.8
1957-06-08,4.0793842492788075,1.383,8.5
1957-06-09,3.259406195425223,1.359,0.5
1957-06-10,3.139808241979341,1.342,1.5
1957-06-11,3.0994869877345974,1.321,0.8
1957-06-12,3.064869306046233,1.297,0.5
1957-06-13,3.0277928454835847,1.274,0.5
1957-06-14,3.20779463303145,1.275,5.0
1957-06-15,2.974709904286307,1.259,1.8
1957-06-16,2.9085948114915374,1.242,1.6
1957-06-17,2.860898171664066,1.22,0.5
1957-06-18,2.8141683921318483,1.195,0.0
1957-06-19,2.766595355363632,1.172,0.0
1957-06-20,2.7182010761922704,1.148,0.0
1957-06-21,2.66919291466915,1.125,0.0
1957-06-22,2.6197713546030097,1.105,0.8
1957-06-23,2.5701111283680738,1.083,0.0
1957-06-24,2.520362480010408,1.069,2.8
1957-06-25,2.470654323408945,1.052,1.3
1957-06-26,2.421097188986674,1.036,2.0
1957-06-27,2.371785771981403,1.024,3.2
1957-06-28,2.3228011152477084,1.003,0.0
1957-06-29,2.274212477609806,0.983,0.0
1957-06-30,2.226078933911331,0.963,0.0
1957-07-01,2.1784507463452143,0.944,0.0
1957-07-02,2.131370540777638,0.925,0.0
1957-07-03,2.0848743167553425,0.907,0.0
1957-07-04,2.038992315609164,0.889,0.0
1957-07-05,1.9937497674300788,0.871,0.0
1957-07-06,1.9491675346017199,0.853,0.0
1957-07-07,1.905262666943813,0.836,0.0
1957-07-08,1.862048881284813,0.82,0.0
1957-07-09,1.8195369763803302,0.803,0.0
1957-07-10,1.9197940553503772,0.791,4.5
1957-07-11,1.755781509936455,0.775,0.0
1957-07-12,1.7015212438675467,0.762,2.5
1957-07-13,1.9180078501645743,0.751,5.0
1957-07-14,1.656557762515831,0.736,0.2
1957-07-15,2.8761180838651943,0.731,9.7
1957-07-16,3.0313918354439013,0.728,7.2
1957-07-17,2.318107330652174,0.722,4.0
1957-07-18,1.6219914128117987,0.708,0.0
1957-07-19,1.5177679948869949,0.697,2.0
1957-07-20,1.4832491528391747,0.684,0.5
1957-07-21,1.4561984054622235,0.671,0.0
1957-07-22,1.4293801191192579,0.657,0.0
1957-07-23,1.4021077944160478,0.645,0.5
1957-07-24,1.374451025209873,0.634,1.3
1957-07-25,5.084013739686282,0.645,18.0
1957-07-26,2.3515269872052604,0.635,1.0
1957-07-27,4.692019179758442,0.662,15.3
1957-07-28,2.025384030229568,0.649,0.0
1957-07-29,1.4247466211839142,0.636,0.0
1957-07-30,1.3449098083164757,0.623,0.0
1957-07-31,1.3247940019749669,0.611,0.0
1957-08-01,1.3096774809350733,0.599,0.0
1957-08-02,1.2933966520815567,0.587,0.0
1957-08-03,1.2755409281286139,0.577,1.0
1957-08-04,1.2563391177913075,0.566,0.0
1957-08-05,1.2360547956577081,0.554,0.0
1957-08-06,1.2149201412633777,0.545,0.8
1957-08-07,1.1931332891586544,0.536,1.2
1957-08-08,20.04809184446858,1.891,56.19
1957-08-09,6.803935661276794,0.61,3.7
1957-08-10,6.715924927979017,4.226,16.5
1957-08-11,4.967437868983298,1.698,9.5
1957-08-12,2.0633463237846223,0.699,0.0
1957-08-13,1.5108018614698941,0.685,0.0
1957-08-14,1.4630442129150694,0.675,0.5
1957-08-15,1.4689099831056367,0.67,1.2
1957-08-16,1.780356461342339,0.694,5.5
1957-08-17,1.897881492909303,0.712,4.8
1957-08-18,1.5346096014483939,0.701,0.5
1957-08-19,1.4876199677232775,0.687,0.0
1957-08-20,1.4751121213082328,0.673,0.0
1957-08-21,1.4639113360338085,0.66,0.0
1957-08-22,1.450513885680189,0.647,0.0
1957-08-23,1.4348982411686058,0.634,0.0
1957-08-24,1.4174013374321466,0.626,1.2
1957-08-25,1.3983533593323563,0.613,0.0
1957-08-26,1.3780413407845027,0.601,0.0
1957-08-27,1.3567110238602058,0.591,0.5
1957-08-28,1.334572372128648,0.581,0.5
1957-08-29,1.548259245633533,0.583,4.7
1957-08-30,1.57666228512592,0.583,4.0
1957-08-31,4.598596519083153,0.622,16.0
1957-09-01,4.846652646011804,0.662,11.5
1957-09-02,2.3061692823047575,0.658,1.7
1957-09-03,1.4164572878089676,0.644,0.0
1957-09-04,1.3063897481494366,0.64,1.8
1957-09-05,2.7782855896271035,0.676,10.8
1957-09-06,1.467759262016059,0.662,0.0
1957-09-07,15.312695444031817,8.505,46.0
1957-09-08,5.148708172238387,0.711,1.3
1957-09-09,2.479672342731736,0.726,3.1
1957-09-10,1.5483768257250623,0.711,0.0
1957-09-11,1.4504958479293422,0.697,0.0
1957-09-12,1.4464313821338637,0.683,0.0
1957-09-13,1.448598009196851,0.669,0.0
1957-09-14,1.4472967721241932,0.657,0.2
1957-09-15,1.4420338834569824,0.644,0.0
1957-09-16,1.4333191899358189,0.631,0.0
1957-09-17,3.524508368477621,0.863,13.2
1957-09-18,2.4784430325280984,0.693,3.9
1957-09-19,12.17104635296592,8.132,35.69
1957-09-20,4.4037903527587,0.738,1.0
1957-09-21,1.8765880743483352,0.723,0.0
1957-09-22,1.7797747684362895,0.747,4.8
1957-09-23,1.5682104510586141,0.747,2.0
1957-09-24,1.545421239863678,0.74,1.0
1957-09-25,22.332127679931602,19.827,61.3
1957-09-26,9.576337267085194,3.524,9.8
1957-09-27,3.5305830740272115,0.832,1.0
1957-09-28,2.0515884313394137,0.834,1.7
1957-09-29,1.8307393049065435,0.819,0.2
1957-09-30,1.8233007899623324,0.803,0.0
1957-10-01,1.8338153420970567,0.787,0.0
1957-10-02,1.840055043294132,0.771,0.0
1957-10-03,1.8403509461520273,0.775,2.5
1957-10-04,1.835349339602593,0.759,0.0
1957-10-05,3.345832037238483,1.28,11.0
1957-10-06,5.458105734156949,2.842,14.5
1957-10-07,5.196281086786574,1.82,10.5
1957-10-08,5.320271493202137,2.399,11.5
1957-10-09,4.616820351583356,1.469,8.8
1957-10-10,2.903543709805093,1.001,3.0
1957-10-11,5.526822446994406,4.258,16.0
1957-10-12,8.333217289631863,6.457,19.8
1957-10-13,3.6108438027317606,1.072,0.5
1957-10-14,7.0982947634485125,6.699,20.0
1957-10-15,3.350468122722539,1.097,0.5
1957-10-16,7.966510182980328,8.062,22.79
1957-10-17,4.772933058044547,1.165,5.0
1957-10-18,6.92494745052794,5.952,17.0
1957-10-19,10.955431210425582,10.177,25.0
1957-10-20,4.427038597365513,1.222,0.0
1957-10-21,2.6267349456410343,1.197,0.0
1957-10-22,2.8291606153647386,1.228,6.0
1957-10-23,2.4750421106942238,1.208,0.5
1957-10-24,2.4390770675155244,1.196,1.5
1957-10-25,2.4340808811283385,1.172,0.0
1957-10-26,2.4267912610796296,1.15,0.2
1957-10-27,2.586449790960154,1.158,4.7
1957-10-28,2.419749405040747,1.148,2.0
1957-10-29,2.9124277822433666,1.168,6.7
1957-10-30,2.943831471108076,1.177,5.0
1957-10-31,2.4117294077562095,1.161,1.3
1957-11-01,2.325640506150597,1.146,1.3
1957-11-02,2.290469056182196,1.127,0.7
1957-11-03,3.3849932243149357,1.155,9.4
1957-11-04,5.61081428496702,2.177,14.4
1957-11-05,3.0420793032563314,1.177,0.7
1957-11-06,2.3153568558860957,1.153,0.0
1957-11-07,2.208777961134889,1.13,0.0
1957-11-08,2.173699885864431,1.108,0.0
1957-11-09,2.1449445550836477,1.086,0.0
1957-11-10,2.115117399428603,1.064,0.0
1957-11-11,2.083679454957505,1.043,0.0
1957-11-12,2.050861833538251,1.022,0.0
1957-11-13,2.2701144825174837,1.02,5.2
1957-11-14,2.01580215199972,1.002,0.5
1957-11-15,1.9554007895296617,0.981,0.0
1957-11-16,1.9176163405846742,0.962,0.0
1957-11-17,1.8821171707273232,0.948,1.7
1957-11-18,13.733705695336983,3.671,41.0
1957-11-19,5.785200656061279,0.999,3.5
1957-11-20,3.8147069451882794,1.024,6.2
1957-11-21,5.101492364012805,2.541,13.0
1957-11-22,7.11948042503148,4.504,17.0
1957-11-23,4.045758103720884,1.123,4.0
1957-11-24,4.075883280806549,1.65,9.0
1957-11-25,7.981351998962353,6.702,21.0
1957-11-26,7.000154299410743,3.946,12.8
1957-11-27,3.6754548170900887,1.245,2.5
1957-11-28,2.3209733723530195,1.224,0.5
1957-11-29,2.1711723971527195,1.2,0.0
1957-11-30,2.157954895458123,1.176,0.0
1957-12-01,2.1546932563867007,1.152,0.0
1957-12-02,2.886642841895803,1.181,7.7
1957-12-03,2.3520221214985435,1.173,2.3
1957-12-04,12.465739596777162,9.923,36.5
1957-12-05,4.881729890941981,1.194,0.5
1957-12-06,2.517969303001039,1.17,0.0
1957-12-07,3.5076466282527305,2.156,10.0
1957-12-08,2.3634300107073902,1.187,0.0
1957-12-09,2.221905017699899,1.163,0.0
1957-12-10,2.1953236990461487,1.14,0.0
1957-12-11,2.1782689929299384,1.117,0.0
1957-12-12,2.1588203840082834,1.095,0.0
1957-12-13,2.1361439130854394,1.074,0.2
1957-12-14,2.11064576344687,1.053,0.0
1957-12-15,2.0828067497137956,1.032,0.0
1957-12-16,2.0530536882565857,1.011,0.0
1957-12-17,2.021753230930476,0.991,0.0
1957-12-18,1.9892189818472856,0.975,1.0
1957-12-19,1.9557190374600375,0.955,0.0
1957-12-20,1.9214825854590416,0.936,0.0
1957-12-21,2.2454332296666095,0.936,5.8
1957-12-22,1.8988362394785196,0.919,0.5
1957-12-23,1.8278515426984423,0.9,0.0
1957-12-24,1.7894909145288238,0.882,0.0
1957-12-25,7.562306331987265,1.011,25.0
1957-12-26,3.383211467396317,0.915,1.0
1957-12-27,1.9455268326126454,0.897,0.0
1957-12-28,1.7586355351087959,0.879,0.0
1957-12-29,1.7189592475749886,0.862,0.0
1957-12-30,1.694878348226683,0.844,0.0
1957-12-31,1.6710153793101963,0.827,0.0
1958-01-01,1.6458475171872133,0.82,3.0
1958-01-02,1.6194627800256987,0.804,0.0
1958-01-03,1.5921018387790276,0.788,0.0
1958-01-04,1.5639894274805988,0.775,1.2
1958-01-05,1.535319192522672,0.762,0.8
1958-01-06,1.5062561564839643,0.749,1.0
1958-01-07,3.412711895588207,0.761,12.3
1958-01-08,2.086654138876882,0.753,2.1
1958-01-09,1.5212005594910183,0.738,0.0
1958-01-10,1.4345015967751873,0.723,0.0
1958-01-11,1.4040528258773335,0.708,0.0
1958-01-12,1.379518715156248,0.694,0.0
1958-01-13,1.3550650186607545,0.68,0.0
1958-01-14,1.3301542009240428,0.667,0.0
1958-01-15,1.4411451492256717,0.66,3.8
1958-01-16,1.9386667995174882,0.658,6.0
1958-01-17,1.3421634972765646,0.645,0.0
1958-01-18,1.2513651348057901,0.634,0.8
1958-01-19,1.2205736512120402,0.621,0.0
1958-01-20,1.1965946551999402,0.609,0.0
1958-01-21,1.173180556898924,0.597,0.2
1958-01-22,1.1496835156832217,0.585,0.0
1958-01-23,1.1261104045037469,0.573,0.0
1958-01-24,1.1025333333547123,0.563,0.8
1958-01-25,1.0790210344288722,0.552,0.0
1958-01-26,1.055632289870586,0.54,0.0
1958-01-27,1.0324165412777324,0.53,0.0
1958-01-28,4.092273149717547,0.531,15.2
1958-01-29,1.9022292560048977,0.522,1.2
1958-01-30,1.1111231653165716,0.513,0.5
1958-01-31,10.553207987126509,0.556,34.0
1958-02-01,3.67787844030474,0.55,1.0
1958-02-02,1.4256950170423377,0.541,0.5
1958-02-03,1.1969381206695793,0.546,3.5
1958-02-04,1.0978905605934612,0.535,0.0
1958-02-05,1.0877599900311903,0.524,0.0
1958-02-06,1.084980089730151,0.514,0.0
1958-02-07,1.0803221115410695,0.503,0.0
1958-02-08,1.0731346025684416,0.493,0.0
1958-02-09,1.0637254028351202,0.483,0.0
1958-02-10,1.0524600135540236,0.474,0.0
1958-02-11,1.1020888268949105,0.471,3.0
1958-02-12,1.0342109319412385,0.462,0.0
1958-02-13,1.0131307691188836,0.455,1.0
1958-02-14,0.9968833343154924,0.446,0.0
1958-02-15,0.98060496394542,0.437,0.0
1958-02-16,0.9638481854961378,0.431,1.8
1958-02-17,0.9466739814739404,0.424,0.8
1958-02-18,0.9291871153584509,0.417,0.8
1958-02-19,0.9114830266899215,0.409,0.5
1958-02-20,0.8936436047180819,0.401,0.0
1958-02-21,4.233081369180932,0.413,16.0
1958-02-22,1.7318898145758506,0.406,0.5
1958-02-23,0.9834071143726826,0.398,0.0
1958-02-24,0.8879404176534789,0.391,0.5
1958-02-25,3.6482525627747915,0.411,14.3
1958-02-26,6.368586086898705,0.457,18.0
1958-02-27,2.174582022044346,0.448,0.0
1958-02-28,1.0832355876178723,0.439,0.0
1958-03-01,0.9602418696392421,0.434,0.8
1958-03-02,0.9493593745380443,0.427,0.5
1958-03-03,0.9487192483127526,0.418,0.0
1958-03-04,1.7136598224258444,0.432,7.0
1958-03-05,1.0417421721119897,0.423,0.0
1958-03-06,0.958205312603889,0.415,0.2
1958-03-07,0.9430175968916515,0.407,0.0
1958-03-08,0.9342895874087,0.403,1.5
1958-03-09,0.9308529090652662,0.401,2.3
1958-03-10,0.915152970948852,0.393,0.2
1958-03-11,0.902846494585904,0.386,0.0
1958-03-12,0.8901400238437259,0.378,0.0
1958-03-13,0.8767342861378816,0.37,0.0
1958-03-14,0.8627254137254902,0.363,0.0
1958-03-15,0.8482374697978813,0.356,0.0
1958-03-16,1.3207379331459883,0.356,5.0
1958-03-17,0.8820844405518147,0.349,0.0
1958-03-18,0.8181904088834716,0.342,0.0
1958-03-19,0.7986916553462213,0.335,0.0
1958-03-20,1.5024511971798906,0.336,6.0
1958-03-21,0.8633446529443511,0.329,0.0
1958-03-22,0.7770606555334801,0.323,0.0
1958-03-23,2.571538662324026,0.33,10.5
1958-03-24,1.2400613113177736,0.324,0.7
1958-03-25,3.363847796298419,0.341,12.5
1958-03-26,11.304657472086586,1.585,31.8
1958-03-27,5.681096732097667,0.439,8.0
1958-03-28,2.908238751777589,0.462,5.0
1958-03-29,1.1702198823729415,0.453,0.0
1958-03-30,0.9856256167601335,0.444,0.0
1958-03-31,0.9807400225591818,0.435,0.0
1958-04-01,0.9921185111771758,0.426,0.0
1958-04-02,1.2193745016255386,0.439,4.7
1958-04-03,1.0349300238272556,0.431,0.0
1958-04-04,1.0145794807503976,0.422,0.0
1958-04-05,1.0109950489102653,0.413,0.0
1958-04-06,10.41363446283267,3.534,34.19
1958-04-07,5.123524741467424,0.506,6.3
1958-04-08,1.8103846203822553,0.496,0.0
1958-04-09,6.232194113706096,4.663,21.8
1958-04-10,2.6883209191481305,0.552,1.5
1958-04-11,2.7451732571136995,0.602,8.0
1958-04-12,6.574598158463538,5.233,20.0
1958-04-13,2.535576288631188,0.642,0.0
1958-04-14,2.5782559683199633,0.69,7.5
1958-04-15,3.367264867979018,1.444,9.6
1958-04-16,12.901319667451661,12.371,35.69
1958-04-17,4.323201498905593,0.775,0.0
1958-04-18,1.8788935926933725,0.759,0.0
1958-04-19,1.6162828271056924,0.744,0.0
1958-04-20,1.6061870988261913,0.729,0.0
1958-04-21,2.468118634919687,0.779,8.2
1958-04-22,2.7832908939898418,0.817,6.8
1958-04-23,1.7920702596750575,0.805,0.5
1958-04-24,1.6781839360174686,0.794,0.8
1958-04-25,4.7150255367424165,3.299,16.5
1958-04-26,4.220745155661405,0.916,8.3
1958-04-27,2.101783939444535,0.872,0.0
1958-04-28,2.8334635645777664,0.919,8.7
1958-04-29,4.768942153193096,2.783,13.4
1958-04-30,20.022561396812417,17.932,50.0
1958-05-01,28.15341570347549,29.77,55.0
1958-05-02,9.043948877769655,1.085,4.3
1958-05-03,3.9753164341469063,1.097,3.0
1958-05-04,3.340462421158388,1.139,6.0
1958-05-05,2.644125834493006,1.145,2.8
1958-05-06,11.565080716656867,14.016,33.3
1958-05-07,8.200409497383104,4.51,12.0
1958-05-08,3.696953363993571,1.203,0.0
1958-05-09,2.67307364025233,1.179,0.0
1958-05-10,2.5795315427437746,1.155,0.0
1958-05-11,2.586561065826599,1.132,0.0
1958-05-12,2.5964959063639954,1.109,0.0
1958-05-13,3.4481136164296537,1.148,8.2
1958-05-14,4.96115795270399,2.301,11.5
1958-05-15,4.882738504688155,1.373,8.5
1958-05-16,8.340361962936413,6.041,20.0
1958-05-17,3.9923207426231686,1.244,0.0
1958-05-18,3.609977073875903,1.269,6.0
1958-05-19,2.7903665471194894,1.244,0.0
1958-05-20,3.2184449930735064,1.27,6.7
1958-05-21,4.41870843205691,1.883,10.0
1958-05-22,2.89957501861541,1.283,0.0
1958-05-23,2.683646609638299,1.262,0.7
1958-05-24,2.6405748139164396,1.249,1.8
1958-05-25,3.53072424632864,1.279,8.5
1958-05-26,2.705166780732641,1.254,0.0
1958-05-27,2.582515690990571,1.235,1.0
1958-05-28,2.5411282636715593,1.229,3.2
1958-05-29,3.3118995064616037,1.25,8.0
1958-05-30,3.2050348827453465,1.255,5.0
1958-05-31,2.907239156940488,1.255,4.0
1958-06-01,2.4810512105977924,1.234,0.7
1958-06-02,2.4012230962068566,1.216,1.2
1958-06-03,2.3610615011121503,1.192,0.2
1958-06-04,2.3242116406139726,1.169,0.0
1958-06-05,2.2866182291228756,1.145,0.0
1958-06-06,2.2480484109971584,1.122,0.0
1958-06-07,2.2086903057268428,1.1,0.0
1958-06-08,2.1708349644061826,1.089,3.3
1958-06-09,2.6064110020979516,1.09,6.4
1958-06-10,4.070195957221868,1.111,11.0
1958-06-11,6.081416563589901,1.4,15.0
1958-06-12,9.370487505615978,4.316,22.0
1958-06-13,9.573992858356682,5.125,19.0
1958-06-14,4.578001418368489,1.235,3.0
1958-06-15,2.910152042755512,1.235,3.0
1958-06-16,3.6478085220528387,1.549,9.0
1958-06-17,2.3543514477667014,1.249,0.0
1958-06-18,2.271135298450572,1.254,4.0
1958-06-19,2.654977232027842,1.271,6.0
1958-06-20,7.182817769451894,5.567,21.0
1958-06-21,3.3564379418346606,1.284,0.0
1958-06-22,2.327537976339959,1.258,0.0
1958-06-23,2.1972647316044016,1.233,0.0
1958-06-24,2.1698228183542585,1.209,0.0
1958-06-25,2.1507565779396622,1.184,0.0
1958-06-26,2.1294209875325616,1.161,0.0
1958-06-27,2.105103404999546,1.138,0.0
1958-06-28,2.078197382688939,1.115,0.0
1958-06-29,2.049158642343254,1.093,0.0
1958-06-30,2.0183904742334144,1.071,0.0
1958-07-01,1.9862388160594366,1.049,0.0
1958-07-02,1.9529991490220355,1.033,1.2
1958-07-03,1.9189236961201293,1.012,0.0
1958-07-04,2.356263146299043,1.012,6.4
1958-07-05,1.910959805993454,0.994,0.7
1958-07-06,1.8285205103273188,0.974,0.0
1958-07-07,1.789048100744867,0.954,0.0
1958-07-08,1.7544107304465384,0.935,0.0
1958-07-09,1.7201713117220627,0.917,0.0
1958-07-10,1.6859059787075368,0.898,0.0
1958-07-11,1.6516550360376863,0.882,0.8
1958-07-12,1.6175005838919503,0.864,0.0
1958-07-13,1.5835179484355817,0.847,0.0
1958-07-14,1.549771553158521,0.83,0.0
1958-07-15,1.516315861657458,0.813,0.0
1958-07-16,1.4831967174639384,0.797,0.0
1958-07-17,2.3687202513252923,0.79,8.0
1958-07-18,1.536979810658436,0.775,0.0
1958-07-19,1.4128499945743411,0.759,0.0
1958-07-20,1.3732286036273322,0.744,0.0
1958-07-21,6.464557465027219,0.756,22.3
1958-07-22,3.3644135759322964,0.751,3.5
1958-07-23,1.591446112984281,0.736,0.0
1958-07-24,1.370209617467127,0.721,0.0
1958-07-25,2.389509338938972,0.73,8.8
1958-07-26,1.4507275033193723,0.715,0.0
1958-07-27,1.3270884687195112,0.707,2.19
1958-07-28,1.2990295239843896,0.701,2.8
1958-07-29,1.4232467110546847,0.698,4.0
1958-07-30,2.9014823351938897,0.715,10.29
1958-07-31,1.4697210938831855,0.701,0.0
1958-08-01,1.2729657276843571,0.687,0.0
1958-08-02,1.2603207573071318,0.682,3.0
1958-08-03,1.7708281361770768,0.687,6.0
1958-08-04,1.9764498649261295,0.693,5.5
1958-08-05,6.841558315339678,1.561,22.0
1958-08-06,2.67062726269079,0.731,0.5
1958-08-07,3.109780953111622,0.767,9.6
1958-08-08,2.518333721236995,0.784,5.5
1958-08-09,2.8284931601763867,0.816,8.0
1958-08-10,1.7963813904402128,0.815,2.5
1958-08-11,2.4922823303405504,0.848,8.3
1958-08-12,2.3233058241275244,0.866,5.6
1958-08-13,1.9431591916119528,0.876,4.3
1958-08-14,2.0027570191985506,0.892,5.5
1958-08-15,4.101738321503298,1.934,13.5
1958-08-16,2.027387459015401,0.927,1.0
1958-08-17,3.064608569154146,1.116,10.2
1958-08-18,1.5844169883072023,0.953,0.0
1958-08-19,1.3943576849474222,0.934,0.0
1958-08-20,1.3699142467413723,0.916,0.0
1958-08-21,1.3619231992524825,0.897,0.0
1958-08-22,1.3530787527137127,0.879,0.0
1958-08-23,1.3417736456559812,0.872,2.2
1958-08-24,1.328211081144224,0.857,0.5
1958-08-25,1.312752904592096,0.844,1.0
1958-08-26,1.2957305000376709,0.827,0.0
1958-08-27,10.441617564410805,3.931,33.8
1958-08-28,6.4817966026341995,1.356,10.1
1958-08-29,2.3881654028639074,0.904,0.0
1958-08-30,4.7516968796459045,3.268,15.8
1958-08-31,2.08488182606819,0.931,0.0
1958-09-01,1.4964663445156003,0.912,0.0
1958-09-02,1.432649242028254,0.894,0.0
1958-09-03,1.4268341908334683,0.876,0.0
1958-09-04,1.4239355257758033,0.859,0.0
1958-09-05,3.38459503240828,1.11,12.7
1958-09-06,1.7231420967560285,0.888,0.0
1958-09-07,1.4580214768005777,0.87,0.0
1958-09-08,1.6390556684876232,0.879,5.0
1958-09-09,1.4339500436753783,0.87,1.6
1958-09-10,5.956748986454149,3.146,21.3
1958-09-11,7.139593316448165,3.457,16.6
1958-09-12,4.678225258226722,1.004,7.7
1958-09-13,2.0221194288480087,0.984,0.0
1958-09-14,3.10418339532415,1.609,10.4
1958-09-15,3.394123867518727,1.072,8.299
1958-09-16,1.7822031408211345,1.05,0.0
1958-09-17,1.5736417223350725,1.029,0.0
1958-09-18,1.550109730060637,1.009,0.0
1958-09-19,1.617608455261376,1.013,4.0
1958-09-20,2.0400319376848364,1.03,6.101
1958-09-21,2.7339766420676757,1.058,7.899
1958-09-22,2.4283309923470546,1.069,5.0
1958-09-23,1.6423323677742858,1.052,0.7
1958-09-24,1.5406602696257816,1.031,0.0
1958-09-25,1.518082134494609,1.011,0.0
1958-09-26,1.5026349096014315,1.006,3.0
1958-09-27,1.4861006025880903,0.986,0.0
1958-09-28,2.2072302253167004,1.002,7.7
1958-09-29,1.5441179555962097,0.982,0.0
1958-09-30,1.4489932234509408,0.962,0.0
1958-10-01,1.420490768908459,0.951,2.0
1958-10-02,1.8835186226047544,0.959,6.4
1958-10-03,1.4406683828324185,0.939,0.0
1958-10-04,1.3699801717876179,0.923,0.5
1958-10-05,1.450732158352628,0.919,4.0
1958-10-06,1.3350291019748304,0.903,0.5
1958-10-07,8.97854796218223,3.061,29.8
1958-10-08,3.7711060889893515,0.945,2.2
1958-10-09,1.7205976932845903,0.931,0.8
1958-10-10,1.3861859227270192,0.918,1.0
1958-10-11,1.8939327579780272,0.937,6.8
1958-10-12,1.4028056526969876,0.924,0.9
1958-10-13,1.6777492928464182,0.936,5.7
1958-10-14,1.3649177452933883,0.926,1.6
1958-10-15,1.691962987919783,0.938,5.8
1958-10-16,6.604425955176535,3.735,22.1
1958-10-17,2.7958776444319513,0.971,1.0
1958-10-18,1.5122823369114369,0.959,1.0
1958-10-19,1.4069301429022762,0.964,3.8
1958-10-20,1.342329683396186,0.944,0.0
1958-10-21,2.132728096422579,0.972,8.0
1958-10-22,13.664478002737777,9.853,39.69
1958-10-23,4.7006188808873715,1.006,1.0
1958-10-24,1.8605332618660277,0.986,0.0
1958-10-25,8.46177741157711,9.621,28.0
1958-10-26,6.656264072909689,3.873,12.2
1958-10-27,3.3336071311536846,1.084,3.2
1958-10-28,1.8524575701372594,1.072,1.0
1958-10-29,1.6490885195203628,1.05,0.0
1958-10-30,1.6381998106493552,1.033,0.5
1958-10-31,1.6816584510488366,1.041,3.7
